reviewId,content,score
ab4a4f56-f116-4440-9c9b-ad439818aae1,good,5
fd57ae7b-fbd6-4ca9-a3a6-cccc51fcffba,this is good,5
e4f66b77-df7c-428c-80ac-ef9c85621ed4,it is a good music app but the ads (l am not premium user)but l love it!,5
0e1286fc-b38e-4f4a-9a8e-6e16efa45c64,best music player,5
e82569d8-edd2-4646-9c31-e68e5bf34440,wonderful experience of music.,4
2530eb56-28ee-4e82-ab79-7daba636ff8d,i paid for the premium and the freaking app won't even open when I'm offline istfg,1
fed8bdf6-228c-4b89-8e18-610e4669c0c1,"bought premium, account got hacked. I ended up losing the account entirely, couldn't even log in again. don't buy the premium membership if you want to keep your account.",1
08c6a3aa-ef94-4ae5-ab6f-e41d07085927,premium for basic human right🫩 imagine if got on YouTube but it wouldnt let you watch the video you wanna watch,1
1cbac6f6-1e4e-4a88-bc5b-7a931a302a11,it's only bcz of Spotify I m going good with my anxiety,5
b7b9cbab-ba96-42cd-a0fe-cd3da8677100,gooood,5
8d7063d3-1852-47f8-bc7e-1d3deabb3911,is so good,5
ea1a5b35-a8ce-4e06-b895-ed306e5b3480,it has amazing genre of music,5
2e4d0404-9bf3-49af-9439-4078f88f150f,it's good but now they are asking for money every time before I can repeat the song but now they are taking 200 rupees only for repeating the song,2
b13dbd5c-628d-4079-a9a9-4096b9025d8d,"Spotify, sound quality is terrible. I get 1 to 2 songs before I'm bombarded with 3 to 5 commercials. Your pricing is horrid. You want me to pay almost the same price as video streaming services. You're a greedy company and lost me ever being a potential customer. I'm switching over to YouTube Music. I'm already noticing better audio quality and songs I haven't heard in a while that were on my list are now playing.",1
85fb3185-bf41-4d8f-9644-28ace6991935,very good for music,5
30cec10d-a51a-4a53-935e-fd8736e94b2b,the results but trust me,5
a985dd0f-cbd7-4ec0-afd5-9b58125b1dfb,good,5
51140f49-2b01-46a9-948c-a459afc393a7,Wonderful,5
bf350a9a-626c-4868-b9ae-2b951e9f5aec,"Good functionality and selection of music, but for years the app has had the problem that it crashes frequently, afaik whenever the Internet connection isn't rock solid. Very annoying and incomprehensible why this isn't being fixed.",3
02bc3525-8039-4704-bd2a-1f66c8d8b8fd,"ads are okay,but now the restrictions are tooo much...",1
094ad3b8-09df-4fe9-9e8e-2ef3db77c690,mindblowing,5
eaa533bb-8b5a-4cd5-b795-df1bfa7ac11f,gooood app but wish there weren't so many adds,3
f6aa7151-2e2c-47dc-a6ab-3eddb8c41131,I love the way they remix the songs they make them and how they arrange them and also can you just please make me premium for 1 100 years,5
1cf938c5-d164-46f4-a3c4-9957626df720,Good App to have for your music.Has every artist that I am looking for.Would recommend.,5
e98c92d3-9015-482e-a990-e1c89a7ff0ae,I have the basic service but it really enjoy being able to find good music,4
92852cfd-ccca-40fe-ae15-f858843a2533,exiting,5
23c045f3-2734-43cd-9dfa-28beb40dbe3a,⭐⭐⭐⭐⭐💕💕,5
7b9728fb-50e9-4958-b9a1-ee7a72f71881,ok,4
fcd67c10-ef48-40bb-8726-17a72fd3615f,The best music streaming app,5
eecb7c02-ec6d-43b4-9a4b-ff930f3d3a21,"The best experience I've had with audio player is with Spotify. Clear audio, video and very satisfying experience overall 👍",5
c751ffad-1509-4e7d-9646-0b7f6cbbbe3e,Marvellous,5
ce309839-ef17-4136-9b5f-7d727666bb63,"While in android auto, the auto gen'd discover weekly playlist needs to have the add (+) button on the main screen to quickly save new songs to my library.",5
3eadd2cd-2e4d-40bd-9b6d-3547a4779bb3,the best,5
85c0045b-a969-4956-88fd-3bb5a016a44c,ad machine,1
80c4dc68-a4ad-4d9a-b52f-196f92a3a0a5,my ads are broken😭,5
112c45d2-8b0b-4dea-bc3d-4ddfe623b916,slow when multitasking,4
24a76ce9-8382-4e16-877b-c6f58a517384,spotify is the ultimate destination for every music lover. the personalized playlists like daily mix and discover weekly are incredibly accurate at finding new tracks i love. the interface is smooth and being able to download music for offline listening is a lifesaver during travel. it is easily the best streaming experience available right now.,5
538d7062-4d97-48dc-a783-f1e5cd9cbefd,it has everything I could ask for in a app💗🎀💋💖,5
8fe559cf-8d55-42c6-b57a-53e1c28d5c9b,its soooooo good,5
fd86d1aa-9a5e-4407-8971-3cf1eb87b9bc,I love ❤️ Spotify,4
e9074148-88c1-44ac-8a7a-04f635647d66,cool,5
4085927a-260e-487b-a585-4753996c19a5,very good but it should remove ads it disturbs the vibe,5
72171125-48e2-4045-8f14-54ffd285e07d,I wad good 👍 and asom,5
2d4bbba1-7d8b-426b-b254-9df8e2a40b94,good artist on here,1
49789c68-8658-407b-bba5-d8fd490fca9d,we need to buy subscription to select song and to select which part of the song (very disgusting),2
e425b2c0-8aa7-4156-8f7d-3383f68a6277,my experience with music on Spotify can not better be explained by any other music app 💯,5
def6c485-af14-4875-b099-0cbb57c779b9,constantly starts in offline mode,1
c9cb765f-a86a-4a77-b468-c3539ac679d6,paying for premium and premium features don't work all of a sudden,1
57d15be8-d237-4de0-a90b-b89931348d41,my favorite,5
8d9bddfd-f9c3-47aa-870c-4e4f978efb40,best music app i ever used,5
0a7b2fb6-a6f8-45c2-beb6-8c340fd5c8ed,best music listening app,4
98015efb-23ea-46d7-af52-f8b8ac889c88,well I didn't give it five stars but I realized that a lot of the songs that I wanted it the clean version. and I don't like the clean version most of the songs that I want. so it is really ridiculous that you as Spotify would have just the clean version. and it's making me regretting to be a paid customer of your app. I am so disappointed with Spotify. I just wish guys would not make it where I only see clean version of basically all my favorite songs that I want to listen to.,1
b9cf3012-0fc8-46ec-8480-0bccfb59d06b,amazing,4
b1eb2b84-07bc-4ea0-a07d-fa7a9b075231,we are love this app and platform,5
3a598b8e-345c-4a15-b7f0-e4e01130b49a,this is my favorite,5
aafc5434-3c7a-4bf1-804a-cee522fe5b48,obviously yes so uhh 5 star bc yes,5
d79d5822-fb4d-43ff-8e24-284d2e53825d,Good 👍😊,5
fbd4ca6d-d1de-4d87-852e-85aceacc58ab,this app is too much bad because of ads per song one add its irritating,1
86f96ef1-d376-4209-a2e7-184edc98ef86,the worst customer service I have ever experienced. Spotify locked my account automatically from inviting family members but they wouldn't be able to unlock it. nothing offered in the meanwhile. I paid for a 6 ppl plan and now could only have 5 ppl. the customer service is so useless and unhelpful. they cant do anything at all.,1
d5dc5a41-22f1-4e79-b92c-dd6e060c1a92,your hungry for money,1
a2a404a2-7694-48ff-bda0-e7bc78b32975,Spotify is allowing AI songs. very disappointing,1
d8049cdf-cc88-476f-8e0a-aea91b3f62de,excellent,5
f9ed16c0-2e6b-4ab9-b4a1-f55df2287632,This is so good app for music,5
0a5ff8b7-2dd9-49f3-b93d-1e97643fdf94,features that should be common aren't available and were actually removed intentionally in 2022 I found out so they can collect more data on you,1
a7a628eb-dca9-4786-b8a7-b575a8adaa92,this app is very nice.These app has all the songs that we have to listen.We can also able make the playlist and work it offline.,5
9d14c999-971a-48dd-830e-5a4835ba8d53,"Spotify is a good app yet it could do with refining. I find it too cluttered, I barely use some of its features, for this reason. Also value for money is low. I tend to stick to the free version as the premium serves no benefit, having the ads isn't a bother.",3
e481d695-7984-4dd9-8d8c-40025da3b806,"Pretty good despite the subscriptions, but do I recommend you to go install this? Up to you.",4
28e66b11-c4f5-44ef-9239-59ea81606dc3,very bad,1
6ce8da7d-1cdf-429c-a7ee-ddd1e19059c1,spotify ads are always horribly off-base. They always start ads in the middle of a critical sentence when listening to a podcast. algorithmic music DJ sucks as well.,1
9096e86b-4804-4a76-b6b2-491258809092,Awesome👌,5
555bc57c-3cbe-4ffe-b69c-ba9aacc14bdc,pls add custom profile background color,2
0fcf7aa6-2180-4aff-9ea5-288954621e19,best,5
02531ae7-88d5-4339-a3ff-7d55f08a0a7e,dengerin musik apa iklan?,1
5b074d5a-e51b-4400-bb0c-5a74d9a08d7c,awsome,5
c0b1acb5-e4f2-4320-b500-77c3a13e82b7,where did the reshuffle button in the queue ui go bro,3
e4996319-c3d3-42c3-b95f-5a8144259f7d,"Getting worse. podcast episodes repeat, load times getting longer, playing stalls even in good cell area (and paying for premium to pre-download). It keeps getting harder to manage podcasts as it seems to push ad supported podcasts. It used to keep filter settings. Now, they don't stick and then reset each morning.",2
f4d2e674-808b-42fa-a065-a9d4a8188efc,nice app,5
232278f1-52db-44c6-81e9-28cbbeb8499f,"free version got so bad; full of music recommendations I do not like, ads after every song and No Point in making Playlists because they never actually play them. Shame, used to be one of the best.",1
9c9a2c5c-0c55-4d1a-a22b-6fd3cfee86e3,good songs,5
01fc4071-a855-4566-85cb-6949cea7b0ea,"I was always very content with this up until now. A lot of videos and flashy attention grabbing nonsense has been added to the home screen. This is not an app for people with Epilepsy. app show video of madonna ""bring your love"" (or epilepsy).",3
5013c30f-04a2-45dc-a7ab-a71300a13cbf,Splendid,5
ab6dbcba-b66f-4f8e-a6ba-2fdd29164172,soo gudd but need to offline 😫,5
991879da-b0d6-4ab2-8d7a-f8139e554526,now I can't even change longs it's asking to buy premium..worst,2
04ee6abf-885a-41b2-a74d-942b75ed9f15,great if you don't want to listen to the music you requested,1
4f46901d-6fa4-4014-89c3-c57551ed6678,nice,5
13e3df82-029f-45b1-9913-be0fa8186ae2,you lunatics🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,1
0fa48a46-0304-4988-b3c4-5779f07ea9a8,"It's dope. It's been going downhill recently though. the ads are brutal, even if you are premium you get ads during podcasts. it will randomly crash and be unresponsive needing a restart or swap to other source. dj X is a neat feature but needs a little refinement otherwise you listen to what you have liked and the Hispanic top hits of spotify. I saw the app was taking 5gb of storage and it's time to clean house.",4
83379087-54b3-4a3b-9ffc-54515e6772d3,very good an lovely,5
be56b1a5-e6b7-4b8d-80b0-fcd087a3f095,worst 😡 we can't skip more the 6 songss,1
ed450b94-6c0a-4cb5-a56e-c99f7f8ae574,amazing 👏,5
a2b9f488-c27f-455c-b14e-e1006166c867,great,5
61ac7b3c-a676-45f1-940a-249f43fb3f7e,keeps promoting free months but then tells me my account not eligible,3
195cc024-9467-405f-9954-813ec3e61282,unbelievable,5
beb7e02d-1a36-4d63-8613-cbde7b296995,who would pay for this?! The app performance is horrible hence the generous 4.3 star rating. There are more ads than play time and it keeps crashing. despite its popularity this is the worst ap out there.,1
7e6b43cb-0402-494b-8f68-1ffc8f414ae5,literally I like listening songs a lot on it ❤️❤️,5
11d3b21d-8995-4264-b0ec-484ae2c74ad4,"Great music experience overall! The playlist curation and flow are really engaging and keep the listener hooked. Just one downside — too many ads in the free version, which sometimes breaks the vibe. Otherwise, really solid app 👍",4
460998c3-1192-435d-8cfb-cd518a3f5a6f,"it's pretty nice but all I say why I rate 3 stars, and 2 stars are missed meaning you have 2 mistake, I mean for me like a mistake is, if I play song that one song I like is most needed to purchase or buy like why (,,•᷄‎ࡇ•᷅ ,,)? even were poor I don't want to purchase and also can you make this app offline instead of online I will make this 5 stars n d praise it and hope you understand this specially the one who make this thank you!!",3
0f22f983-92d1-4e7e-9974-6885e8c1e489,good,4
a98bfa04-57b6-44af-b37b-f1eed34d22a9,The music is great but and I can do 1 add before my music but 2 is dragging it and the limited song choices for the non premium users are realy unfavorable so if I can made a difference please fix these😭🙏,2
12586455-a9fd-4af6-af95-60cf03e1ff6a,I love spotify,5
f01aa27e-7f40-4e1b-b059-6ce311541323,"great. use it all the time, its my alternative to YouTube or YouTube music",5
b7f287ca-f687-4d10-afb4-c75f1b420aee,"amazing,great ,best music app. mind fresh",5
ef7366e1-d4bf-4789-ae5e-c26e2ffcbb39,this app is really helpful,5
f66eb5bd-856a-4665-80f0-9f9a5639a0f0,this app want to premium feature we should pay for this,2
6e8f04b6-aa55-4d8e-82a4-7bbf5ef95b21,the ads I get it there there a business so a couple options that you get on primeand one or two ads understandable Spotify would get a 10 out of five stars meaning I recommend Spotify over any music app just if they would cut the ads down for customer's that sometimes may not be able to afford the monthly payment,3
0ba1b107-ee42-4765-93f8-6d97078c199b,got the best music around for the right price and it's always always clear comes in real nice got a five star from me,5
0bb799e9-7f96-432a-a192-1ae867afe2cf,very nice,5
9a08af5a-9aed-4c9b-a697-0bc410406b1b,🥰,5
c86116e9-835b-4b39-871f-22f24387fa35,very good,5
7adaafcf-69be-4c82-a9e2-5bec5f41a9d4,app is so good and,5
ce36f4bc-a84d-461e-9b1b-20be446edfe6,Excellent,5
e42baa3e-3b0a-45cc-b2ee-18d38b229efa,Superb Music App,5
1faed101-ac5a-4aaa-a48c-bedf2161b95a,won't connect properly to my android auto,1
41a667f6-55a8-4801-9baa-4e36e2aa02de,very good,5
4ed2ea55-2e33-4762-875a-db21b3494d49,"terrible aap, the worst app in whole industry. just for the subscription you guys are playing 4-5 ads, for any service, even to change song, or to hear a song as per my wish you guys need money. this is terrible service.",1
f26700a4-2b90-4e85-b825-dec2c9b121b3,amazing experience not as much ads as others and a affordable premium.,5
7699d9ce-c0e0-4a34-bb1b-10da047cf3c6,insta reels ke background songs wali vibe nahi hai,3
bbe88b89-acd7-47f5-b0e1-b2af107243dc,"app constantly crashes and lags out even on downloaded podcast, the app is trash",1
c7482f23-9e56-4e49-a49a-47ad23c79af0,The only good thing about this app is it has a good library... thats it,2
4ec57762-e123-4e94-91a0-4e1de92c0ed6,couldn't cancel early.. waste of money,1
d8acd3a2-05ee-495a-8ae7-f6f161210bd2,Great way of discovering new music and expanding your tastes... doesn't have some older songs I love from SZA but great still,5
be4a4d12-4da3-400e-8aed-96e1ced99657,good,4
9019789e-e89d-4d5e-82af-2e8fce3571eb,11 per month and the artist gets almost nothing what a trash app,1
b96dadfb-b8b3-496b-b59f-009786fc7e76,nice 👍,5
3c55db71-0321-4a3e-aac5-6293fa0bbd3b,kinda laggy,4
0031fd0f-a638-419a-be1e-bb138663f083,not good experience with recent versions,1
c8df5932-81e2-423c-b1c4-9da93259caba,Labi,5
60fb02e3-3f32-4e2e-816d-ec384e90bf58,It is good,5
bc65761b-f137-46e8-a9a9-c433094f137c,heloooooooo!!!!!,5
6baf5a9a-5f51-4ce0-b3ed-e020a8e3259f,songs not available like youtube,2
715bbc63-92e5-4e28-9c83-56bb9b0edeff,great 👍,4
235125b2-cc80-4d0c-b7cd-785689610885,I love this app because you can switch off your phone and still hear the music,5
993d998f-05ac-4724-9a20-05cf0ce10961,Best music app.,5
542e0fa2-8a15-4125-be97-8675c4301f55,it's a good app it just cant play music when ur playing a game even with the game volume off it'll lag the game and the music gets choppy,2
f6524d9c-eb6a-492f-a6ef-629c8e733e9b,Works well,5
00329c80-c901-4b0a-8599-722a1b1fa8e6,"gak tau tapi spotify nya gk pernah keluar per lagu, selalu playlist. dan lagu yang ku pilih gk pernah keluar di playlist nya jadi gk bisa ngedenger lagu yang dipengen. gak tau ini dari apknya atau tab saya",2
3a73d409-320a-4bdc-8f31-994a94f2922f,dope app.,5
ce314b0a-acf1-4763-b360-aeb11ab7e228,Enjoyable,5
52d38b71-0d84-436a-a1f6-e73757d44b0b,I am happy with the choice,5
2b1204d8-e19a-4977-848c-98455bf6de88,"ABSOLUTE GARBAGE, you now need PREMIUM to CHOOSE what you wanna listen to, next level greed, and it wasn't even like that, back then you could choose, 1 star I'm switching back to YouTube music :( .SCREW YOU SPOTIFY",1
c0442320-5858-4a49-b844-1bda95adf956,it's very good app as we can play music and just do our work on other apps also. Very nice app for everyone.,5
434b3cf8-f0b2-446d-bfb9-bcd31eaadb1d,best music 🎶🎶 app,5
88daabb2-8ada-4f8a-9e59-95345aa67cc7,the only advice ima give is DONT UPDATE this app!! if you wont this could be heaven for you..,5
2ec50bd3-e9d4-4e76-a93f-f9a23bd254df,💯💯💯,5
bfc0bd24-2b02-4d7e-97a2-1cef66a3feb4,which is the best music player app,5
eba2f72e-812b-4f23-b463-d507034a99bb,love it,5
8478eb42-87fc-411f-bce2-666b77076e63,🤮🤮🤮🤮🤮🤢🤢🤢,1
e557a42e-08ae-4b5b-9679-438666f5ff85,i intalled this app and now this app doesn't allow me to change music on my own I ask me to get primium. first I don't even change me queue so I deleted this app,1
f6865371-0ad9-476c-b73d-b6073916eed9,This app is very useful. But this app long add I very disappointing.,1
89f39ef5-9e8b-4d93-851d-0dd28ce10c7e,this app is very nice,5
7f909abb-fbea-4bbd-9382-e4be776a97f8,worst app ever,1
62365b63-9a92-462e-a542-71a3a860cef3,excelent,5
37ac8c18-0b5e-477c-84b3-feb795f680de,"Most money-hungry, greedy, selfish app I have ever used in my entire life.",1
80cc530a-9ab7-4783-bd11-30e34b36de25,I love this app,5
59ac1906-0f2d-4e7f-90d3-a608bada13cd,I really enjoyed using this app and it is very functional I really recommend this app for someone who loves music like me 🍁,5
9ad5e2d1-55e1-4909-8c80-667d2e513444,I am very happy 😊 when I listen music in Spotify premium.,5
955f82a5-fa6d-4f80-856a-57b4c00e9ab0,so bad I am not able to play songs bcz I donot take premium this is so bad feature by Spotify 😔😔😔😔😔😔😔 I am so disappointed ☹️,1
ded6d69c-ea9d-49ba-aebc-98a2da381619,my favorite songs,5
4348976c-e98d-4425-ab5c-b75f3b1effa1,l love 💕 it,5
2fbdef77-c113-4cae-8fc3-1ed4e030016c,it is good 👍 till now atleast,5
b5defd85-a58d-4b6e-87a8-86dd710d5876,I love this app,5
066ef05b-c974-4de4-9624-c1053fe9162e,"we're okay with 4 ads every 2 musics, but then we're not able to select any music we like. they're playing randomly. what a great user experience 😵",1
49f1f1d6-4137-414e-b529-c81fe68ea226,it's only good if your paying,1
a6ef9664-5f87-48e4-80f9-a78db677954b,Totally adore this,5
58553f00-6a74-4bd3-a840-36f86df7ad80,add Equalizer please 🥺,5
d2ee4c75-91d9-4492-a243-353c2265ef0d,bekar h bar bar display par aa raha h,1
16730c6c-3a8b-41d4-b3b2-3d14bb90a656,avrej,1
fe82c378-70af-4dff-a9b7-fb0ed188ec22,"Petty thieves, petty , paid for premium about 2 times and still I got cut off , Pathetic honestly, paying again is clear not worth it if you're js gonna eat my cash",1
379316ec-0952-41f7-a7b6-d730f8b26484,BEST MUSIC APP,5
9bfec816-4265-4c7e-a18a-398ac5a83b63,lehlonolo dlamini,3
db302309-0198-49d0-a0a9-8dc51b0d1294,"nãy g 10 cái quảng cáo r, t bùng nổ r nha!!",1
f7f0244a-5b15-4e7e-bbea-9cea67a4b2d7,super,5
6bc363f2-6642-41ec-9733-18e7210e6cb7,Superb,5
35220a8d-9bbe-4fb5-9998-d32c7b874c75,the worst,1
56bb2c9c-c58b-46f1-bda5-e19840233551,it's awesome app to lesson song's album I love this application,5
47f6d6bb-f8ed-4e98-ba56-6e8644dfd4b2,it's great,4
7071f5f3-4802-444d-9a69-abb03c3a7bc1,nice,5
471a63f5-7fdc-4267-b3ec-93e1869b2f0a,Great app i like it i recomend,5
04b194b4-d106-42ed-9710-128360c22e39,best app for songs beside adds but loving this app,5
d74c99b6-f1bd-4f9e-837d-cb53f7152d3c,"I've been using Spotify for several years, and the paid version is way too overpriced. twice what pandora charges. way too many ads and now after the update it's not even working, I reinstalled it twice now and won't let me make a playlist. This app is trash. I will be searching for something better. YouTube is way better with the ads. at least you can skip them. SoundCloud it is.",1
b3722ac3-f3f3-4eb7-ada5-308dd7990daf,I love this app ❤️‍🩹❤️‍🩹☺️☺️,5
32afb318-73c4-4de2-be7c-a63676a049ee,great application!,5
22eda6a5-0971-4ffb-880a-16dd56a1e15f,"I love Spotify and have premium but Im pissed off, fix your log in gmail lil bro. I cant get back in my damn account with PREMIUM.",1
5c9cf245-eb40-48ab-aaf9-b14008e04f71,the best app ever... if l were to marry it i would cuz its a 100/10.... the best app you could ever imagine,5
361b9254-5c3b-442f-8cf3-a8cafd71aeb3,easy to use and fabulous playlists that surprise and entertain.,5
9c383e41-639d-45fe-bbab-84276c203699,"It's imposible to use Spotify without premium. You have to listen Playlist using random mode, but also they play music out of nowhere instead of the music of the selected audio. I'm not happy with these changes.",1
e2f4dea5-6c21-4cc9-8d9e-fee6e7a50fea,amazing,5
97f13274-773f-4500-8cac-440094422642,its nice,5
4020d396-eed6-4b37-9c3b-ffe5c1e01e32,Im give him 4 star im minus 1 star because it some time hange and not working pls spotify fix it pls its my request because i like this app.,4
f86985cd-f32e-43bd-90ac-1385072eaac4,"i love this app,it works perfect",5
6228fce2-df17-4744-a288-12e2d4572df9,now we can't play music of yourself,1
2d3db878-f4b6-4764-93e1-a32a5a95894d,too much ads,1
1d5d165f-f308-4264-baa8-7705a87bec03,Long time subscriber. Love it! Love DJ X. Love you Spotify!,5
49ee9519-1539-4a32-9707-9b2ecd2f050a,Fantabulous 🎉,5
2d4afd27-787b-476e-aa9f-9bd1af727d04,Simply Garbage. Not long before they ask you to pay up to even launch the app,1
2b567c0b-4c68-45ff-ac03-16ba20cbd8be,iyodwa vo into engizoyish ukuth kulula ukuwusebeñzis number one 🔥🔥🔥🔥🔥,5
bda8cd28-6279-403a-a6ec-c211333b1c07,"This music app is good, but i literally need to use premium to choose more songs. Spotify is so rigged that it doesnt let us choose our songs. Change this now or I'll delete this app. FOREVER.",1
037a1a32-f3f8-4697-afd6-87f720650984,top tear,5
8ca82f37-8e9a-4a36-8379-81b56d8c4c18,nice songs,5
cd651847-1416-46d0-8fcf-231bbcc6776f,very nice experience 😃,5
5222e223-8f20-4e34-88ad-d7f0b196ffd3,"Honestly?God awful app,this app, the most well known for streaming music, that's is also as greedy as EA games. I know everybody knows this, how it has many ads, too many limitations, for all without premium. at this point, why have the app without premium? maybe because there's not a well known market of streaming apps that embrace those who can't pay monthly.Side note :this app is not promoting music from different cultures, not to sound woke or anything, the random songs that pop up? Yeah no.",1
b570b6fa-4f41-4c1b-998e-122c21bf65b0,I'm apriciate it,5
1b424fb6-91e6-4776-9753-9482386033e8,I like it,5
a1467cdb-722a-4ce2-ade7-8fe5bb4442cd,best for experience music,5
71cd4c7a-689c-4563-8c61-8bef16021ee4,💯,5
7d6d493e-9f73-44f0-84b3-767973cd0910,"lovely Songs and stories regarding everything from horror , to comedy to ....",5
5fdd79a7-f066-4d12-b7b7-0e2b7b93913a,Spotify is just amazing 😍,5
74fc1ec9-29cd-4610-99ea-aac04d639bb8,it's a great experience,5
8d11400d-c0c9-445c-80e7-a36484334b36,exceptional,5
98c38b80-a708-44c1-bc3b-76ae4d29a4e1,"It is a very good app but the problem is that, it takes the money to remove ads. Otherwise it is good",5
66bcbfe7-336b-4869-ad9b-e9bc064740ac,do us a favour and have only adds.,1
21f4a12a-a81b-4196-a5f9-8353eb65f75b,Excellent,5
a34dcb2d-533c-4321-bf57-ab6227c6df70,Has most of the music I'm looking for the time limit on the audio books are lame,4
e047d4c5-ffb5-45f0-8ac2-448247d32f32,it very good I really recommend this app,1
73a34d43-0bdb-4467-b934-b3c039107dd7,"nice ,😊😊😊😊❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️",5
3a267e04-550d-41f1-8b58-9ab7e998868e,great,5
268505ad-5f10-4aba-875e-d37fbd391387,The best songs app I have ever seen,5
5e136253-55d1-454e-9db8-76f63140257a,love it,5
479a820e-84f4-4238-86e7-336bce214a6e,this is the best for making my friends happy thanks to you Spotify of making them happy,5
74b14d23-c611-4845-aafd-943f25a3e6d0,trash adds but good music,4
b8d81536-f82d-4af4-8cbb-da201a0f89c5,spotify why is it that despite taking the premium i am not able to download songs? is this a scam? and I can't even find the download option.,1
a18c731f-68b5-4723-9240-f6e826e2ebc1,exceptional,5
8a8fabda-de00-4646-a754-0c14c6569cca,great music apo,5
d8d2e935-792c-4923-a6b5-3e3f74d3eeac,"Very limited experience, and a lots of ads during the play which is the most irritating thing. Limited queue selection and auto shuffle gets irritating for us while we have to select each song manually or else it doesn't set with the mood that Spotify algorithm suggests....Should have fixed a long ago...",1
d7dbaacc-a372-415d-bfe4-d07bedef6545,way too good,5
07d8c2ca-6337-4743-935f-31a58122235a,best for listening 🎧🎶. but ad is more in app before song played,4
aae486a3-9e89-42a9-b666-5a74f6a45c64,good,5
54a26469-7f7c-4ea8-b2a6-8e50f0db9e81,Just the adss dude,4
ef048f94-2890-4833-b3b2-5c418e038c7e,The song doesn't go back.,1
70ebe4f7-fa8c-4fee-9659-72bd7ace7803,okay,5
f586bfc5-6346-43f2-8862-9639f6bf7dc1,Nothing but issues with this app not sure what it's like for anyone else. Really considering using another music streaming platform. so frustrating!,1
e03ae995-ee7d-478f-bbc2-7ba0da610b23,not good,1
d7996b1c-8a0a-4926-b4fa-910773ef3b48,this app is too good for listening music,5
679ee44c-a553-4b70-8c1a-71358f52e8b6,does what it's supposed to do,3
9d84c5bb-5fd6-435d-94a6-6c3be1225e10,🤫,5
f46cd306-51d1-467b-b0a4-3f6ef1b2d9c6,this app is awesome,5
f0c561d3-a404-43a7-911e-ff88168c6d5b,Unable to add songs to queue or open queue as of this morning. PLEASE FIX,1
0fe19293-6085-4ead-b50f-502aa61f5dd7,good for singing,5
0b394f83-f386-4f7d-be7a-d3395728d124,wonderful 😊,5
dc9a3826-9eb8-41a4-9420-adb8b38db795,this will be my last month with Spotify due to the price increase. I'll be going to YouTube premium you get more for your money anyway ✌️,1
a564ca1a-6997-4f9a-829c-a66dd83c6cd9,zionists,1
b2c4148f-4803-4c8d-96f7-90d79e720e16,"Just pirate the music and play on vlc. You'll be giving the artists more money than spotify pays them, and you won't contribute to further enshittification.",1
82685150-af1f-4f0c-b377-9dbd8432aaaa,great app,5
060dae52-0149-4106-bd84-af652ddc8aa5,The best try it and see,5
ef1fd89e-8f34-4855-a50b-5c9ade061f38,very good!!!,5
622bc4b2-9c75-4506-bef6-ca45def85309,Every update gets you depressed and stressed when you are already stressed out.,3
455b0c57-7d7d-4b6f-9763-5c5196769bdf,bast palet fom🥰🥰🥰,5
